work_year,job_title,salary_currency,salary,work_setting,company_location,company_size
2023,Data Scientist,USD,219000,In-person,United States,M
2023,Data Scientist,USD,132000,In-person,United States,M
2023,Data Scientist,USD,130500,In-person,United States,M
2023,Data Scientist,USD,116000,In-person,United States,M
2023,Research Scientist,USD,323300,In-person,United States,M
2023,Research Scientist,USD,184700,In-person,United States,M
2023,Machine Learning Scientist,USD,250000,In-person,United States,M
2023,Machine Learning Scientist,USD,200000,In-person,United States,M
2023,Data Scientist,USD,136000,In-person,United States,M
2023,Data Scientist,USD,91000,In-person,United States,M
2023,Data Scientist,USD,185900,In-person,United States,M
2023,Data Scientist,USD,129300,In-person,United States,M
2023,Data Analyst,USD,143000,Remote,Canada,M
2023,Data Analyst,USD,78000,Remote,Canada,M
2023,Data Scientist,USD,135000,In-person,United States,M
2023,Data Scientist,USD,110000,In-person,United States,M
2023,Data Engineer,USD,142000,In-person,Canada,M
2023,Data Engineer,USD,102200,In-person,Canada,M
2023,Data Scientist,USD,137500,In-person,United States,M
2023,Data Scientist,USD,81500,In-person,United States,M
2023,BI Analyst,USD,202000,Remote,United States,M
2023,BI Analyst,USD,147000,Remote,United States,M
2023,Data Scientist,USD,140000,In-person,United States,M
2023,Data Scientist,USD,125000,In-person,United States,M
2023,Data Scientist,USD,170625,In-person,United States,M
2023,Data Scientist,USD,127950,In-person,United States,M
2023,Data Scientist,GBP,100000,In-person,United Kingdom,M
2023,Data Scientist,GBP,70000,In-person,United Kingdom,M
2023,Data Analyst,USD,85256,In-person,United States,M
2023,Data Analyst,USD,71615,In-person,United States,M
2023,Data Scientist,USD,100000,In-person,United States,L
2023,Research Analyst,USD,100000,In-person,United States,S
2023,Data Engineer,USD,185000,In-person,United States,M
2023,Data Engineer,USD,125000,In-person,United States,M
2023,Data Management Analyst,USD,60000,Remote,United States,M
2023,Data Management Analyst,USD,52000,Remote,United States,M
2023,Machine Learning Engineer,USD,300000,In-person,United States,M
2023,Machine Learning Engineer,USD,260000,In-person,United States,M
2023,Data Scientist,USD,225000,In-person,United States,M
2023,Data Scientist,USD,170000,In-person,United States,M
2023,Business Intelligence Analyst,USD,100000,Remote,United States,M
2023,Business Intelligence Analyst,USD,80000,Remote,United States,M
2023,Machine Learning Modeler,USD,204500,In-person,United States,M
2023,Machine Learning Modeler,USD,142200,In-person,United States,M
2023,Data Scientist,USD,135000,Remote,United States,M
2023,Data Scientist,USD,100000,Remote,United States,M
2023,Data Scientist,USD,297300,Remote,United States,M
2023,Data Scientist,USD,198200,Remote,United States,M
2023,Machine Learning Engineer,USD,240000,Remote,United States,M
2023,Machine Learning Engineer,USD,190000,Remote,United States,M
2023,Business Intelligence Engineer,USD,185000,In-person,United States,L
2023,Business Intelligence Engineer,USD,79600,In-person,United States,L
2023,Applied Scientist,USD,222200,In-person,United States,L
2023,Applied Scientist,USD,136000,In-person,United States,L
2023,Data Engineer,USD,110000,Remote,United States,M
2023,Data Engineer,USD,95000,Remote,United States,M
2023,Machine Learning Engineer,USD,324000,In-person,United States,M
2023,Machine Learning Engineer,USD,159000,In-person,United States,M
2023,Machine Learning Engineer,USD,207700,In-person,Canada,M
2023,Machine Learning Engineer,USD,133700,In-person,Canada,M
2023,Research Analyst,USD,71000,Remote,United States,M
2023,Research Analyst,USD,57000,Remote,United States,M
2023,Applied Scientist,USD,222200,In-person,United States,L
2023,Applied Scientist,USD,136000,In-person,United States,L
2023,Machine Learning Engineer,USD,200000,Remote,United States,M
2023,Machine Learning Engineer,USD,150000,Remote,United States,M
2023,Data Analyst,USD,59000,Remote,United States,M
2023,Data Analyst,USD,50000,Remote,United States,M
2023,Machine Learning Engineer,USD,234000,Remote,United States,M
2023,Machine Learning Engineer,USD,208000,Remote,United States,M
2023,Analytics Engineer,USD,187000,Remote,United States,M
2023,Analytics Engineer,USD,128000,Remote,United States,M
2023,BI Analyst,USD,202000,Remote,United States,M
2023,BI Analyst,USD,147000,Remote,United States,M
2023,AI Engineer,USD,50000,Remote,Canada,L
2023,Data Scientist,EUR,60000,Remote,Spain,L
2023,Data Scientist,EUR,53000,Hybrid,Netherlands,L
2023,Data Science Consultant,USD,21000,Remote,Luxembourg,S
2023,Data Analyst,USD,135000,In-person,United States,M
2023,Data Analyst,USD,120000,In-person,United States,M
2023,Data Architect,USD,150000,Remote,United States,M
2023,Data Architect,USD,140000,Remote,United States,M
2023,Research Scientist,USD,190000,In-person,United States,M
2023,Research Scientist,USD,165000,In-person,United States,M
2023,Data Scientist,USD,280000,Remote,United States,M
2023,Data Scientist,USD,190000,Remote,United States,M
2023,Data Science Director,USD,212000,In-person,United States,M
2023,Data Science Director,USD,190000,In-person,United States,M
2023,Business Intelligence Engineer,GBP,35000,In-person,United Kingdom,M
2023,Business Intelligence Engineer,GBP,35000,In-person,United Kingdom,M
2023,Machine Learning Engineer,USD,245700,In-person,United States,M
2023,Machine Learning Engineer,USD,132300,In-person,United States,M
2023,Data Specialist,USD,90000,In-person,United States,M
2023,Data Specialist,USD,80000,In-person,United States,M
2023,Machine Learning Engineer,USD,212000,In-person,United States,M
2023,Machine Learning Engineer,USD,93300,In-person,United States,M
2023,Data Scientist,USD,212000,In-person,United States,M
2023,Data Scientist,USD,93300,In-person,United States,M
2023,ML Engineer,USD,276000,In-person,United States,M
2023,ML Engineer,USD,174000,In-person,United States,M
2023,Data Engineer,USD,133000,In-person,United States,M
2023,Data Engineer,USD,58300,In-person,United States,M
2023,Data Analyst,USD,145640,In-person,United States,M
2023,Data Analyst,USD,84400,In-person,United States,M
2023,Data Engineer,USD,300000,Remote,United States,M
2023,Data Engineer,USD,195000,Remote,United States,M
2023,Data Architect,USD,190000,Remote,Canada,M
2023,Data Architect,USD,107500,Remote,Canada,M
2023,Data Analyst,USD,105000,In-person,United States,M
2023,Data Analyst,USD,75000,In-person,United States,M
2023,Data Analyst,USD,140000,Remote,United States,M
2023,Data Analyst,USD,98000,Remote,United States,M
2023,Machine Learning Engineer,USD,204500,In-person,United States,M
2023,Machine Learning Engineer,USD,142200,In-person,United States,M
2023,Data Scientist,USD,236160,Remote,United States,M
2023,Data Scientist,USD,159408,Remote,United States,M
2023,Data Analyst,USD,115000,Remote,United States,M
2023,Data Analyst,USD,85000,Remote,United States,M
2023,Data Product Manager,USD,145000,In-person,United States,M
2023,Data Product Manager,USD,120000,In-person,United States,M
2023,Data Analyst,USD,120350,Remote,United States,M
2023,Data Analyst,USD,74400,Remote,United States,M
2023,Data Analyst,USD,158494,Remote,United States,M
2023,Data Analyst,USD,88052,Remote,United States,M
2023,Analytics Engineer,USD,181500,In-person,United States,M
2023,Analytics Engineer,USD,127000,In-person,United States,M
2023,Machine Learning Engineer,USD,300000,In-person,United States,M
2023,Machine Learning Engineer,USD,260000,In-person,United States,M
2023,Data Scientist,USD,258000,In-person,United States,M
2023,Data Scientist,USD,171000,In-person,United States,M
2023,BI Data Analyst,USD,25000,Remote,Netherlands,M
2023,Data Scientist,USD,200000,In-person,United States,M
2023,Data Scientist,USD,150000,In-person,United States,M
2023,Machine Learning Engineer,USD,225300,In-person,United States,M
2023,Machine Learning Engineer,USD,197400,In-person,United States,M
2023,Data Engineer,USD,205500,In-person,United States,M
2023,Data Engineer,USD,128500,In-person,United States,M
2023,Data Architect,USD,191600,In-person,United States,M
2023,Data Architect,USD,125600,In-person,United States,M
2023,Machine Learning Engineer,USD,245700,In-person,United States,M
2023,Machine Learning Engineer,USD,132300,In-person,United States,M
2023,Data Scientist,USD,130410,In-person,United States,M
2023,Data Scientist,USD,92000,In-person,United States,M
2023,Data Scientist,USD,183900,In-person,United States,M
2023,Data Scientist,USD,108800,In-person,United States,M
2023,Machine Learning Engineer,USD,275000,In-person,United States,M
2023,Machine Learning Engineer,USD,121200,In-person,United States,M
2023,Data Scientist,USD,166000,In-person,United States,M
2023,Data Scientist,USD,73100,In-person,United States,M
2023,Data Scientist,USD,231250,In-person,United States,M
2023,Data Scientist,USD,111000,In-person,United States,M
2023,Data Engineer,USD,300000,In-person,United States,M
2023,Data Engineer,USD,130000,In-person,United States,M
2023,Data Engineer,USD,210500,In-person,United States,M
2023,Data Engineer,USD,105300,In-person,United States,M
2023,Data Engineer,USD,158400,In-person,United States,M
2023,Data Engineer,USD,85800,In-person,United States,M
2023,Machine Learning Engineer,USD,305600,In-person,United States,M
2023,Machine Learning Engineer,USD,146600,In-person,United States,M
2023,Data Analyst,USD,180400,In-person,United States,M
2023,Data Analyst,USD,138800,In-person,United States,M
2023,Data Scientist,USD,258700,In-person,United States,M
2023,Data Scientist,USD,172500,In-person,United States,M
2023,Data Scientist,USD,156100,In-person,Canada,M
2023,Data Scientist,USD,100400,In-person,Canada,M
2023,Data Analyst,USD,134200,In-person,United States,M
2023,Data Analyst,USD,103200,In-person,United States,M
2023,Data Analyst,USD,105000,In-person,United States,M
2023,Data Analyst,USD,85000,In-person,United States,M
2023,Data Scientist,USD,220000,In-person,United States,M
2023,Data Scientist,USD,160000,In-person,United States,M
2023,Data Analyst,USD,110000,Remote,United States,M
2023,Data Analyst,USD,95000,Remote,United States,M
2023,Data Analyst,USD,95400,Remote,United States,M
2023,Data Analyst,USD,57800,Remote,United States,M
2023,Data Scientist,USD,110000,In-person,United States,M
2023,Data Scientist,USD,86000,In-person,United States,M
2023,Data Analyst,USD,125000,In-person,United States,M
2023,Data Analyst,USD,87500,In-person,United States,M
2023,Business Intelligence Engineer,USD,185000,In-person,United States,L
2023,Business Intelligence Engineer,USD,79600,In-person,United States,L
2023,Machine Learning Engineer,USD,275000,In-person,United States,M
2023,Machine Learning Engineer,USD,170000,In-person,United States,M
2023,Data Engineer,USD,133200,Remote,United States,M
2023,Data Engineer,USD,84000,Remote,United States,M
2023,Data Analyst,USD,171000,In-person,United States,M
2023,Data Analyst,USD,93000,In-person,United States,M
2023,Analytics Engineer,USD,216450,In-person,United States,M
2023,Analytics Engineer,USD,123750,In-person,United States,M
2023,Research Scientist,USD,212800,In-person,United States,L
2023,Research Scientist,USD,124100,In-person,United States,L
2023,Data Scientist,USD,205000,Remote,United States,M
2023,Data Scientist,USD,166000,Remote,United States,M
2023,Data Scientist,USD,231650,In-person,United States,M
2023,Data Scientist,USD,189100,In-person,United States,M
2023,Data Engineer,USD,160000,Remote,Canada,M
2023,Data Engineer,USD,120000,Remote,Canada,M
2023,Data Scientist,USD,156100,In-person,Canada,M
2023,Data Scientist,USD,100400,In-person,Canada,M
2023,Data Engineer,USD,266875,In-person,United States,M
2023,Data Engineer,USD,128250,In-person,United States,M
2023,Data Engineer,USD,158600,Remote,United States,M
2023,Data Engineer,USD,115300,Remote,United States,M
2023,Data Engineer,USD,225300,In-person,United States,M
2023,Data Engineer,USD,197400,In-person,United States,M
2023,Data Analyst,USD,109900,In-person,United States,M
2023,Data Analyst,USD,61200,In-person,United States,M
2023,Data Integration Engineer,USD,161000,Remote,United States,M
2023,Data Integration Engineer,USD,75000,Remote,United States,M
2023,Data Analyst,USD,166000,In-person,United States,M
2023,Data Analyst,USD,73100,In-person,United States,M
2023,Data Scientist,USD,138510,In-person,United States,M
2023,Data Scientist,USD,95490,In-person,United States,M
2023,Data Analyst,USD,150000,Remote,United States,M
2023,Data Analyst,USD,110000,Remote,United States,M
2023,Data Scientist,USD,232200,In-person,United States,M
2023,Data Scientist,USD,133300,In-person,United States,M
2023,Machine Learning Engineer,EUR,112800,In-person,Lithuania,M
2023,Machine Learning Engineer,EUR,73200,In-person,Lithuania,M
2023,Analytics Engineer,USD,178250,In-person,United States,M
2023,Analytics Engineer,USD,110500,In-person,United States,M
2023,AI Engineer,USD,190000,In-person,United States,M
2023,AI Engineer,USD,160000,In-person,United States,M
2023,Applied Scientist,USD,216000,Remote,United States,M
2023,Applied Scientist,USD,184000,Remote,United States,M
2023,Data Scientist,USD,166000,Remote,Canada,M
2023,Data Scientist,USD,104000,Remote,Canada,M
2023,Business Intelligence Engineer,USD,185000,In-person,United States,L
2023,Business Intelligence Engineer,USD,79600,In-person,United States,L
2023,Machine Learning Engineer,USD,230000,In-person,United States,M
2023,Machine Learning Engineer,USD,196000,In-person,United States,M
2023,Data Engineer,USD,184000,In-person,United States,M
2023,Data Engineer,USD,123000,In-person,United States,M
2023,Business Intelligence Engineer,USD,165600,In-person,United States,L
2023,Business Intelligence Engineer,USD,65800,In-person,United States,L
2023,Data Engineer,USD,186000,In-person,United States,M
2023,Data Engineer,USD,81800,In-person,United States,M
2023,Data Analyst,USD,135000,In-person,United States,M
2023,Data Analyst,USD,82500,In-person,United States,M
2023,Data Engineer,USD,247250,In-person,United States,M
2023,Data Engineer,USD,160000,In-person,United States,M
2023,Machine Learning Scientist,USD,169000,In-person,United States,M
2023,Machine Learning Scientist,USD,105500,In-person,United States,M
