work_year,job_title,job_category,salary_in_usd,work_setting
2023,Research Engineer,Data Science and Research,157000,In-person
2023,Data Engineer,Data Engineering,165000,Remote
2023,Data Engineer,Data Engineering,136000,Remote
2023,Applied Scientist,Data Science and Research,230000,Remote
2023,Applied Scientist,Data Science and Research,196000,Remote
2023,Data Scientist,Data Science and Research,272300,In-person
2023,Data Scientist,Data Science and Research,222800,In-person
2023,Data Engineer,Data Engineering,167500,In-person
2023,Data Engineer,Data Engineering,106500,In-person
2023,Data Manager,Leadership and Management,172750,Remote
2023,Data Manager,Leadership and Management,82500,Remote
2023,Business Intelligence Engineer,BI and Visualization,165600,In-person
2023,Business Intelligence Engineer,BI and Visualization,65800,In-person
2023,Applied Scientist,Data Science and Research,192000,Remote
2023,Applied Scientist,Data Science and Research,164000,Remote
2023,Data Manager,Leadership and Management,145000,In-person
2023,Data Manager,Leadership and Management,130000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,226600,In-person
2023,Machine Learning Engineer,Machine Learning and AI,140100,In-person
2023,Data Scientist,Data Science and Research,185900,In-person
2023,Data Scientist,Data Science and Research,129300,In-person
2023,Machine Learning Engineer,Machine Learning and AI,331640,In-person
2023,Machine Learning Engineer,Machine Learning and AI,267720,In-person
2023,Data Scientist,Data Science and Research,281000,In-person
2023,Data Scientist,Data Science and Research,181000,In-person
2023,Analytics Engineer,Leadership and Management,207611,Remote
2023,Analytics Engineer,Leadership and Management,127876,Remote
2023,Research Engineer,Data Science and Research,225000,In-person
2023,Research Engineer,Data Science and Research,168000,In-person
2023,Data Engineer,Data Engineering,280600,In-person
2023,Data Engineer,Data Engineering,158600,In-person
2023,Machine Learning Engineer,Machine Learning and AI,200000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,140000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,283780,In-person
2023,Machine Learning Engineer,Machine Learning and AI,218540,In-person
2023,Data Engineer,Data Engineering,178500,In-person
2023,Data Engineer,Data Engineering,100000,In-person
2023,Data Scientist,Data Science and Research,323300,In-person
2023,Data Scientist,Data Science and Research,184700,In-person
2023,Research Scientist,Data Science and Research,248100,In-person
2023,Research Scientist,Data Science and Research,145900,In-person
2023,Data Analytics Lead,Leadership and Management,123040,In-person
2023,Data Analytics Lead,Leadership and Management,104584,In-person
2023,Research Scientist,Data Science and Research,185000,Remote
2023,Research Scientist,Data Science and Research,137700,Remote
2023,Research Scientist,Data Science and Research,205500,In-person
2023,Research Scientist,Data Science and Research,132500,In-person
2023,Data Operations Analyst,Data Quality and Operations,65100,Remote
2023,Data Operations Analyst,Data Quality and Operations,44640,Remote
2023,Data Engineer,Data Engineering,181500,In-person
2023,Data Engineer,Data Engineering,112200,In-person
2023,Machine Learning Engineer,Machine Learning and AI,192000,Remote
2023,Machine Learning Engineer,Machine Learning and AI,164000,Remote
2023,Data Analyst,Data Analysis,161000,Remote
2023,Data Analyst,Data Analysis,123000,Remote
2023,Data Engineer,Data Engineering,247300,In-person
2023,Data Engineer,Data Engineering,139700,In-person
2023,Data Analyst,Data Analysis,145000,Remote
2023,Data Analyst,Data Analysis,106000,Remote
2023,Data Engineer,Data Engineering,200000,Remote
2023,Data Engineer,Data Engineering,160000,Remote
2023,Machine Learning Engineer,Machine Learning and AI,204600,In-person
2023,Machine Learning Engineer,Machine Learning and AI,126500,In-person
2023,Data Scientist,Data Science and Research,278700,In-person
2023,Data Scientist,Data Science and Research,159300,In-person
2023,Data Scientist,Data Science and Research,180000,In-person
2023,Data Scientist,Data Science and Research,140000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,238000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,176000,In-person
2023,Data Operations Engineer,Data Quality and Operations,125000,In-person
2023,Data Operations Engineer,Data Quality and Operations,65000,In-person
2023,Data Scientist,Data Science and Research,230000,In-person
2023,Data Scientist,Data Science and Research,175000,In-person
2023,Data Engineer,Data Engineering,130000,Remote
2023,Data Engineer,Data Engineering,100000,Remote
2023,Applied Scientist,Data Science and Research,252990,Remote
2023,Applied Scientist,Data Science and Research,162170,Remote
2023,Data Engineer,Data Engineering,183000,Remote
2023,Data Engineer,Data Engineering,122000,Remote
2023,Machine Learning Engineer,Machine Learning and AI,253000,Remote
2023,Machine Learning Engineer,Machine Learning and AI,172040,Remote
2023,Data Scientist,Data Science and Research,310270,In-person
2023,Data Scientist,Data Science and Research,239080,In-person
2023,Data Analyst,Data Analysis,85000,Remote
2023,Data Analyst,Data Analysis,70000,Remote
2023,Data Engineer,Data Engineering,135000,Remote
2023,Data Engineer,Data Engineering,125000,Remote
2023,Applied Scientist,Data Science and Research,253000,Remote
2023,Applied Scientist,Data Science and Research,172040,Remote
2023,Data Engineer,Data Engineering,135000,In-person
2023,Data Engineer,Data Engineering,108000,In-person
2023,Data Engineer,Data Engineering,225500,In-person
2023,Data Engineer,Data Engineering,139400,In-person
2023,Machine Learning Manager,Machine Learning and AI,129562,Remote
2023,BI Data Analyst,Data Analysis,50000,Remote
2023,AI Engineer,Machine Learning and AI,227850,Remote
2023,AI Engineer,Machine Learning and AI,180500,Remote
2023,Data Analyst,Data Analysis,90000,In-person
2023,Data Analyst,Data Analysis,70000,In-person
2023,Data Engineer,Data Engineering,199000,Remote
2023,Data Engineer,Data Engineering,159000,Remote
2023,Data Lead,Leadership and Management,350000,In-person
2023,Data Lead,Leadership and Management,80000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,240000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,160000,In-person
2023,Data Engineer,Data Engineering,145000,In-person
2023,Data Engineer,Data Engineering,115000,In-person
2023,Data Analyst,Data Analysis,107500,In-person
2023,Data Analyst,Data Analysis,96750,In-person
2023,Machine Learning Engineer,Machine Learning and AI,174000,In-person
2023,Machine Learning Engineer,Machine Learning and AI,104000,In-person
2023,ML Engineer,Machine Learning and AI,275300,Remote
2023,ML Engineer,Machine Learning and AI,183500,Remote
2023,Data Scientist,Data Science and Research,250000,In-person
2023,Data Scientist,Data Science and Research,225000,In-person
2023,Data Engineer,Data Engineering,174350,In-person
2023,Data Engineer,Data Engineering,126800,In-person
2023,Machine Learning Engineer,Machine Learning and AI,284050,In-person
2023,Machine Learning Engineer,Machine Learning and AI,193800,In-person
2023,Data Engineer,Data Engineering,300000,In-person
2023,Data Engineer,Data Engineering,200000,In-person
2023,Data Engineer,Data Engineering,232989,Remote
2023,Data Engineer,Data Engineering,140000,Remote
2023,BI Data Analyst,Data Analysis,85000,Remote
2023,Machine Learning Engineer,Machine Learning and AI,204500,In-person
2023,Machine Learning Engineer,Machine Learning and AI,142200,In-person
2023,Data Engineer,Data Engineering,147100,In-person
2023,Data Engineer,Data Engineering,90700,In-person
2023,Data Analyst,Data Analysis,140000,Remote
2023,Data Analyst,Data Analysis,95000,Remote
2023,Data Analyst,Data Analysis,204500,In-person
2023,Data Analyst,Data Analysis,138900,In-person
2023,Data Modeler,Data Architecture and Modeling,168400,In-person
2023,Data Modeler,Data Architecture and Modeling,105200,In-person
2023,Research Scientist,Data Science and Research,205500,In-person
2023,Research Scientist,Data Science and Research,132500,In-person
2023,Data Scientist,Data Science and Research,147100,In-person
2023,Data Scientist,Data Science and Research,90700,In-person
2023,Machine Learning Engineer,Machine Learning and AI,247500,In-person
